regime,structure,undefined_policy,law,stickiness,dataset,threshold,n_themes,variants_per_theme,phrases_per_cycle,zipf_exponent,lognormal_sigma,geometric_tail,observed_mean_r2,observed_undefined_groups,observed_mean_slope,observed_mean_unit_types,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
whale,song,skip,geometric,0.0,4,0.5,8,3,40.0,1.2,1.0,0.05,0.9020603960676192,0,-1.3311636910854165,105.25,0.610476682260569,203.0909090909091,45900,8,0.5994910476905326,0.010711985807792196,28.24586904857447,0.004975124378109453,0.0,0,0.9002223326536959,0.004141228974696462,0.44384491298457235,0.27860696517412936,0.0,0,0.9088940457438145,0.005067396843626895,-1.3485523015213874,0.8905472636815921,0.0,0
whale,song,skip,geometric,0.0,5,0.5,8,3,40.0,1.2,1.0,0.05,0.8885467411210161,0,-1.318608334322165,107.125,0.5837775375307649,196.98181818181817,45754,8,0.5931081550315394,0.01137336807102006,25.976349683280695,0.004975124378109453,0.0,0,0.8959017281408158,0.003660429674493067,-2.0093234056786913,0.9701492537313433,0.0,0,0.9153384419502677,0.004308737196777625,-6.217993719665323,1.0,0.0,0
whale,song,skip,geometric,0.0,6,0.5,8,3,40.0,1.2,1.0,0.05,0.9044390069026669,0,-1.31531384314798,107.0,0.5929071089816587,208.16363636363636,45843,8,0.6097327663403523,0.012190271081850924,24.175528057048545,0.004975124378109453,0.0,0,0.8846497870326249,0.004957256509982565,3.9919701210118754,0.004975124378109453,0.0,0,0.8975375776099008,0.005829232262403888,1.1839345186633552,0.12437810945273632,0.0,0
whale,song,skip,geometric,0.0,7,0.5,8,3,40.0,1.2,1.0,0.05,0.8908053245491734,0,-1.305525926434588,96.75,0.6112139256538593,206.1818181818182,45989,8,0.5919850513795651,0.012646398147001425,23.62888386844449,0.004975124378109453,0.0,0,0.8937277675518299,0.004898909995050772,-0.5965496417792935,0.7014925373134329,0.0,0,0.909010176109181,0.0041290057232703375,-4.409015821268625,1.0,0.0,0
whale,song,skip,geometric,0.0,8,0.5,8,3,40.0,1.2,1.0,0.05,0.9042864394745245,0,-1.3266723513810708,95.125,0.632369987458149,196.4909090909091,45945,8,0.5880120652635532,0.01258334134806332,25.134371345624228,0.004975124378109453,0.0,0,0.8935496521155192,0.004091552629507645,2.624135219860853,0.009950248756218905,0.0,0,0.9137933887643054,0.0043791781664570305,-2.1709437087079047,0.9701492537313433,0.0,0
whale,song,skip,geometric,0.0,9,0.5,8,3,40.0,1.2,1.0,0.05,0.8932534832238477,0,-1.3764018441793948,91.5,0.6175251245547468,233.1090909090909,45817,8,0.578319654240759,0.011941033965544016,26.374083675821844,0.004975124378109453,0.0,0,0.8998619586814605,0.005977146802638741,-1.10562374922686,0.8855721393034826,0.0,0,0.9185816403317674,0.005045675800657484,-5.019774973378049,1.0,0.0,0
whale,song,skip,geometric,0.0,10,0.5,8,3,40.0,1.2,1.0,0.05,0.9124465223113059,0,-1.3256594710796854,97.375,0.6293349757632112,198.29090909090908,45402,8,0.5878956254627655,0.012185933512586887,26.633240408977343,0.004975124378109453,0.0,0,0.8957732733842088,0.004910431668883061,3.3954751947275614,0.009950248756218905,0.0,0,0.9143855990892925,0.005854521835203653,-0.33121010264695805,0.6517412935323383,0.0,0
whale,song,skip,geometric,0.0,11,0.5,8,3,40.0,1.2,1.0,0.05,0.9184173662804658,0,-1.265162780098915,124.625,0.6110288086807499,192.34545454545454,45743,8,0.5634738008097079,0.01340540605815698,26.477643715594898,0.004975124378109453,0.0,0,0.8863689295066733,0.004971346203982323,6.446631447256653,0.004975124378109453,0.0,0,0.9051854396124789,0.005928610274366359,2.2318766212712644,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.0,12,0.5,8,3,40.0,1.2,1.0,0.05,0.9000487922483393,0,-1.2500307425124852,102.625,0.5958027895601957,190.36363636363637,45787,8,0.5944549221338236,0.012573683353425855,24.304244152231888,0.004975124378109453,0.0,0,0.8740710238832269,0.0089430100699886,2.904812603565096,0.014925373134328358,0.0,0,0.8965053599359402,0.00681050579174618,0.520289156305182,0.31343283582089554,0.0,0
whale,song,skip,geometric,0.0,13,0.5,8,3,40.0,1.2,1.0,0.05,0.9266978170802584,0,-1.2901980239548378,113.75,0.565928547637017,196.43636363636364,46080,8,0.6038065954023711,0.011909398944774028,27.112302071262416,0.004975124378109453,0.0,0,0.8912310804612001,0.004216158647212006,8.412097263586412,0.004975124378109453,0.0,0,0.8941580502019048,0.006979204605554498,4.662389013850728,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.0,14,0.5,8,3,40.0,1.2,1.0,0.05,0.916059250768297,0,-1.2645124628566164,99.875,0.6612484726801663,204.01818181818183,45396,8,0.5599996194656635,0.01461733456596646,24.35872488898538,0.004975124378109453,0.0,0,0.8833294208233418,0.006394304317251568,5.118591221354838,0.004975124378109453,0.0,0,0.9017833118212117,0.0060937370611351006,2.342723160494556,0.009950248756218905,0.0,0
whale,song,skip,geometric,0.0,15,0.5,8,3,40.0,1.2,1.0,0.05,0.9111719019731599,0,-1.3256435090291183,105.125,0.689566898010559,185.8,45975,8,0.5754351318401777,0.012723101529991019,26.387965964240735,0.004975124378109453,0.0,0,0.8846779073563101,0.00540074005288494,4.905622999332718,0.004975124378109453,0.0,0,0.8970019967200884,0.006123627869620254,2.313972297919895,0.014925373134328358,0.0,0
whale,song,skip,geometric,0.0,16,0.5,8,3,40.0,1.2,1.0,0.05,0.9100009852429586,0,-1.3777956356090242,106.25,0.6552649558128562,226.16363636363636,45676,8,0.6029029545806964,0.012580882869427622,24.409895064561066,0.004975124378109453,0.0,0,0.8994916948489958,0.004033814812952332,2.605298180823291,0.014925373134328358,0.0,0,0.91942025404624,0.004610333605515058,-2.043077488365197,0.9651741293532339,0.0,0
whale,song,skip,geometric,0.0,17,0.5,8,3,40.0,1.2,1.0,0.05,0.8876578102794006,0,-1.3109847114461108,89.75,0.6432283927861701,209.8,45957,8,0.5730530453268934,0.01340001080817625,23.47794859691797,0.004975124378109453,0.0,0,0.8925787727339894,0.00511938788689902,-0.9612403989121494,0.8208955223880597,0.0,0,0.9050201289710611,0.0059297806264564075,-2.927986680349773,1.0,0.0,0
whale,song,skip,geometric,0.0,18,0.5,8,3,40.0,1.2,1.0,0.05,0.9281942409733983,0,-1.280678376260496,114.625,0.6383171426944824,182.01818181818183,45462,8,0.5725930996836823,0.013090225686793699,27.165394226049926,0.004975124378109453,0.0,0,0.8773657728682756,0.004837408378418183,10.507375877523804,0.004975124378109453,0.0,0,0.900694446096722,0.005092650049040111,5.399898797652435,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.0,19,0.5,8,3,40.0,1.2,1.0,0.05,0.8465465194994981,0,-1.3439042991955166,81.75,0.623988778595319,227.34545454545454,45558,8,0.6112824757887875,0.012029506490916681,19.557248162121642,0.004975124378109453,0.0,0,0.89982690596406,0.0045284684415453445,-11.76565259365701,1.0,0.0,0,0.9145059965260193,0.005558636999262079,-12.225924635039657,1.0,0.0,0
whale,song,skip,geometric,0.0,20,0.5,8,3,40.0,1.2,1.0,0.05,0.8828521367218889,0,-1.3078128674718252,96.125,0.6002335392746587,220.92727272727274,45685,8,0.5870209550463608,0.014170636224854418,20.876351420034236,0.004975124378109453,0.0,0,0.8894419334221035,0.004835211923345637,-1.3628764994554685,0.9303482587064676,0.0,0,0.9139572531903468,0.005087187518120051,-6.114403362892487,1.0,0.0,0
whale,song,skip,geometric,0.0,21,0.5,8,3,40.0,1.2,1.0,0.05,0.8823412341328026,0,-1.3020128032944052,100.875,0.5942258014324326,204.65454545454546,45525,8,0.6263524673063915,0.0111945654309433,22.867235749841917,0.004975124378109453,0.0,0,0.8924454287419726,0.00419632700876933,-2.4078663526590347,0.9900497512437811,0.0,0,0.9172968501367772,0.004596735547448702,-7.6044435541600315,1.0,0.0,0
whale,song,skip,geometric,0.0,22,0.5,8,3,40.0,1.2,1.0,0.05,0.8938646156727179,0,-1.3011545270069136,100.75,0.6249901620476284,202.16363636363636,46030,8,0.601378327489486,0.01203499773872405,24.302978241709354,0.004975124378109453,0.0,0,0.8907121066384431,0.004446336569815963,0.7090126860111401,0.23880597014925373,0.0,0,0.909511676510151,0.005065656421100604,-3.0888515794826557,0.9950248756218906,0.0,0
whale,song,skip,geometric,0.0,23,0.5,8,3,40.0,1.2,1.0,0.05,0.8997767967144291,0,-1.2730685801296566,112.125,0.6177859976700831,186.1818181818182,45823,8,0.5713844084416972,0.013730599805389767,23.916827591452034,0.004975124378109453,0.0,0,0.8753767879308683,0.006100293346189192,3.9998090909518904,0.004975124378109453,0.0,0,0.9004029392671936,0.007531185738298638,-0.08313996952436713,0.5522388059701493,0.0,0
whale,song,skip,geometric,0.0,24,0.5,8,3,40.0,1.2,1.0,0.05,0.8910503487862205,0,-1.3645884865727198,85.625,0.6507255833120079,232.27272727272728,45723,8,0.5974572344997314,0.012738801466871083,23.047153615669128,0.004975124378109453,0.0,0,0.8948846283288069,0.00435348528019494,-0.8807379136044133,0.8159203980099502,0.0,0,0.9206670154892959,0.004720301434522927,-6.274316823596817,1.0,0.0,0
whale,song,skip,geometric,0.0,25,0.5,8,3,40.0,1.2,1.0,0.05,0.9012219856804933,0,-1.2545480081306453,108.75,0.5644594311406752,193.83636363636364,45849,8,0.5847683961490411,0.01270784299910059,24.902226880978112,0.004975124378109453,0.0,0,0.8940128711205113,0.004654132567098094,1.548970609678386,0.07462686567164178,0.0,0,0.8926222026064504,0.006134003653288517,1.4019853198868577,0.06467661691542288,0.0,0
whale,song,skip,geometric,0.0,26,0.5,8,3,40.0,1.2,1.0,0.05,0.8857585056704536,0,-1.3708837327851953,89.75,0.6215521940057365,218.1818181818182,45791,8,0.5850446721278247,0.013996269306502615,21.485284896805915,0.004975124378109453,0.0,0,0.8958732936915397,0.00605989914570488,-1.669134712952319,0.9800995024875622,0.0,0,0.9159094713003264,0.0057509561472302816,-5.242774394027306,1.0,0.0,0
whale,song,skip,geometric,0.0,27,0.5,8,3,40.0,1.2,1.0,0.05,0.897880089860634,0,-1.304865360328348,100.5,0.5792948565671079,215.96363636363637,45884,8,0.6125239387839987,0.010761673413145031,26.515964582987817,0.004975124378109453,0.0,0,0.8884600502922534,0.006430892302041154,1.46481065549654,0.07462686567164178,0.0,0,0.8954487098077951,0.00572761505122586,0.42450130308922357,0.3333333333333333,0.0,0
whale,song,skip,geometric,0.0,28,0.5,8,3,40.0,1.2,1.0,0.05,0.8820898446285763,0,-1.294358785868384,104.5,0.6035118272936044,221.85454545454544,45671,8,0.5848276806387013,0.012265584283858802,24.23546706870414,0.004975124378109453,0.0,0,0.8992470045700668,0.004175166909361943,-4.109335102991719,1.0,0.0,0,0.9128390501315367,0.005481912208290458,-5.609211591615314,1.0,0.0,0
whale,song,skip,geometric,0.0,29,0.5,8,3,40.0,1.2,1.0,0.05,0.9068412422667718,0,-1.3505878270901959,104.25,0.6005116198175656,206.4909090909091,45809,8,0.5881097896143701,0.013554209726928126,23.515310672755668,0.004975124378109453,0.0,0,0.898554683578504,0.004675180730500568,1.7724574013164491,0.06467661691542288,0.0,0,0.8997287131127808,0.0056170540304447915,1.2662383369361596,0.11442786069651742,0.0,0
whale,song,skip,geometric,0.8,0,0.5,8,3,40.0,1.2,1.0,0.05,0.9411259534603282,0,-1.2514868955521639,111.25,0.45556911591191007,167.4,46429,8,0.5946756746364812,0.012075145056177778,28.69118981279643,0.004975124378109453,0.0,0,0.877444529760556,0.006505598275194735,9.788711353817193,0.004975124378109453,0.0,0,0.8971972184698194,0.006873412131411269,6.39111028855028,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,1,0.5,8,3,40.0,1.2,1.0,0.05,0.940750356995288,0,-1.3204405866174613,106.0,0.4202346700702211,168.0,46104,8,0.5705900242712647,0.012702294810652466,29.141217255766843,0.004975124378109453,0.0,0,0.8979152362208283,0.0046959113457153215,9.121790770931751,0.004975124378109453,0.0,0,0.8981126711753569,0.005779747468508362,7.37708456160889,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,2,0.5,8,3,40.0,1.2,1.0,0.05,0.9506570942994246,0,-1.224345924444986,120.25,0.4400870588247219,163.8181818181818,45542,8,0.5793455140749407,0.01565970795281279,23.711271075000415,0.004975124378109453,0.0,0,0.8857446820360054,0.0061842968101487265,10.496328726799591,0.004975124378109453,0.0,0,0.8942868861310509,0.007477943106778174,7.53819698324242,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,3,0.5,8,3,40.0,1.2,1.0,0.05,0.9232567578130881,0,-1.4056435903549853,92.75,0.5225063174036697,204.5090909090909,45804,8,0.5916130749088474,0.01253168238579706,26.464418159856436,0.004975124378109453,0.0,0,0.9034954482292227,0.004132543205229746,4.781876099651532,0.004975124378109453,0.0,0,0.9201489449839457,0.005270114726783031,0.5897049666392123,0.27860696517412936,0.0,0
whale,song,skip,geometric,0.8,4,0.5,8,3,40.0,1.2,1.0,0.05,0.9277612899353218,0,-1.2966460914075726,99.375,0.4629098096161629,177.07272727272726,45620,8,0.5719125642855769,0.012813720638316385,27.770913358737033,0.004975124378109453,0.0,0,0.8708456907093097,0.00870445519179593,6.538674503104551,0.004975124378109453,0.0,0,0.8942793876379167,0.008216875845618053,4.074772812255712,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,5,0.5,8,3,40.0,1.2,1.0,0.05,0.9223317667417177,0,-1.3672482817938916,102.375,0.4535052735292011,190.52727272727273,46208,8,0.5982999837204538,0.012760637999931374,25.393070708769148,0.004975124378109453,0.0,0,0.901907464002689,0.004419564473432005,4.62133833815717,0.004975124378109453,0.0,0,0.9090733077925864,0.005164929446623636,2.5670164686951202,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,6,0.5,8,3,40.0,1.2,1.0,0.05,0.9355441764471153,0,-1.3116326802116731,108.625,0.43816970525502813,191.5818181818182,45714,8,0.6149306503454945,0.012625196863671624,25.39473479611001,0.004975124378109453,0.0,0,0.8731962143698323,0.011444415668469862,5.44789387972475,0.004975124378109453,0.0,0,0.901427371127575,0.006825688430177324,4.99829514173327,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,7,0.5,8,3,40.0,1.2,1.0,0.05,0.9298109114792938,0,-1.3282547242887333,102.75,0.4211169294411005,188.54545454545453,45494,8,0.6126136598937247,0.012096891863858369,26.221384398190143,0.004975124378109453,0.0,0,0.9017595806694672,0.004739639700028253,5.918452157799986,0.004975124378109453,0.0,0,0.9000597839615694,0.005992202193192916,4.964973904171901,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,8,0.5,8,3,40.0,1.2,1.0,0.05,0.9091520808569656,0,-1.370787505007407,84.875,0.49194639241566496,195.8181818181818,45875,8,0.6009010355750328,0.011086785235911056,27.803465001151192,0.004975124378109453,0.0,0,0.8960598458513115,0.00489335830383989,2.675511211876817,0.01990049751243781,0.0,0,0.9124663437522392,0.005735712380730529,-0.5778293392827812,0.736318407960199,0.0,0
whale,song,skip,geometric,0.8,9,0.5,8,3,40.0,1.2,1.0,0.05,0.9451798614641158,0,-1.296273805143671,119.0,0.4533348675102723,166.25454545454545,45621,8,0.5976641530031488,0.01243876079583039,27.93812938162282,0.004975124378109453,0.0,0,0.8936776104858671,0.005341260075038127,9.64234099345575,0.004975124378109453,0.0,0,0.8974256085631722,0.006318474853302891,7.557876546106811,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,10,0.5,8,3,40.0,1.2,1.0,0.05,0.9274728920279691,0,-1.261758190443993,97.5,0.46683495724494284,161.87272727272727,45717,8,0.5804991120444681,0.012369369853837157,28.051047392350767,0.004975124378109453,0.0,0,0.8918919457264372,0.005564008297132639,6.394840625932978,0.004975124378109453,0.0,0,0.8995789438980867,0.005475777481197864,5.094061660770855,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,11,0.5,8,3,40.0,1.2,1.0,0.05,0.9264965903666343,0,-1.3211725328387858,105.625,0.44787821673853595,180.43636363636364,45654,8,0.6201349834578105,0.011654563633188736,26.28683634592693,0.004975124378109453,0.0,0,0.8993687818869796,0.004580324876739563,5.922682169865061,0.004975124378109453,0.0,0,0.9015519043334759,0.005651650094704533,4.413699647918945,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,12,0.5,8,3,40.0,1.2,1.0,0.05,0.9356955107977648,0,-1.2320033799167618,112.0,0.4569560648964332,166.54545454545453,45863,8,0.5943859842398812,0.013673121655531383,24.962077801729265,0.004975124378109453,0.0,0,0.8835625092647694,0.006784781428318898,7.683814443218204,0.004975124378109453,0.0,0,0.884290270400633,0.007381874181855894,6.963711265017508,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,13,0.5,8,3,40.0,1.2,1.0,0.05,0.9346364272149005,0,-1.2796664847463513,103.625,0.4527252456720466,166.8909090909091,45799,8,0.5832767428528559,0.012764261838639828,27.52683146144907,0.004975124378109453,0.0,0,0.8804910365382729,0.006825042284046864,7.933341424592969,0.004975124378109453,0.0,0,0.8907203881639054,0.008383708693933876,5.238259182689755,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,14,0.5,8,3,40.0,1.2,1.0,0.05,0.9197447369181609,0,-1.3593140940839072,94.0,0.5205623518641554,194.34545454545454,46173,8,0.5860172361089357,0.013306843866026121,25.07938803289556,0.004975124378109453,0.0,0,0.9032484000183737,0.003894909331599859,4.235358385868066,0.004975124378109453,0.0,0,0.9090639883471424,0.005538698236232019,1.928386078365708,0.029850746268656716,0.0,0
whale,song,skip,geometric,0.8,15,0.5,8,3,40.0,1.2,1.0,0.05,0.9355933703272536,0,-1.3159049233490014,98.75,0.4695085996403763,180.03636363636363,45194,8,0.5947653600953907,0.013158099883830123,25.9025249269238,0.004975124378109453,0.0,0,0.8903627462019318,0.005413019769596883,8.355894870247308,0.004975124378109453,0.0,0,0.897464160227831,0.006230762080823838,6.119509877735713,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,16,0.5,8,3,40.0,1.2,1.0,0.05,0.9449549138184397,0,-1.313270334874436,106.625,0.5387217201823241,166.83636363636364,45558,8,0.5971660479980264,0.013763045484259596,25.26976069491084,0.004975124378109453,0.0,0,0.8997351503710519,0.004224685778051072,10.703698647204124,0.004975124378109453,0.0,0,0.9205182249010244,0.0046816603800510885,5.219662883181751,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,17,0.5,8,3,40.0,1.2,1.0,0.05,0.9418387504211585,0,-1.2733377781411652,103.875,0.4800385685994617,163.0,45884,8,0.5685715101650112,0.012396347473290338,30.111066268544324,0.004975124378109453,0.0,0,0.8895214387387301,0.005258963470910547,9.948217357244744,0.004975124378109453,0.0,0,0.9085106728747325,0.006685443390106328,4.9851708557950865,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,18,0.5,8,3,40.0,1.2,1.0,0.05,0.928406914960638,0,-1.3080418165009626,108.0,0.43398774272629614,178.45454545454547,45890,8,0.6126107141189737,0.011424743705521349,27.641425399245175,0.004975124378109453,0.0,0,0.9011815557310371,0.004173096438705236,6.524018706370459,0.004975124378109453,0.0,0,0.9044582167404652,0.005718666194277271,4.187811878955004,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,19,0.5,8,3,40.0,1.2,1.0,0.05,0.9428390051536883,0,-1.3024802182919517,105.375,0.4893496378573572,170.98181818181817,46051,8,0.5790132330709681,0.01274913213890823,28.537297136672116,0.004975124378109453,0.0,0,0.8789617760514551,0.009475737078939651,6.741135657320413,0.004975124378109453,0.0,0,0.8843850018692211,0.007684051569848584,7.607185187803094,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,20,0.5,8,3,40.0,1.2,1.0,0.05,0.9203973834653976,0,-1.263658753240171,120.125,0.42340381148854195,164.1818181818182,45657,8,0.5851613360830149,0.013559994158434702,24.722433023605422,0.004975124378109453,0.0,0,0.8951765445326286,0.004450322010511067,5.6671941655459275,0.004975124378109453,0.0,0,0.90312947458666,0.005309320731846349,3.2523762927263395,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,21,0.5,8,3,40.0,1.2,1.0,0.05,0.9387736883214686,0,-1.3649969787665883,101.0,0.4854076849969769,199.1090909090909,45725,8,0.5999242143121268,0.012494907266893516,27.119006709810222,0.004975124378109453,0.0,0,0.8992958580192483,0.0047718262531061635,8.273107235730278,0.004975124378109453,0.0,0,0.9189023862682637,0.004428416573829001,4.487225111259864,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,22,0.5,8,3,40.0,1.2,1.0,0.05,0.9130022286825161,0,-1.305280348688331,104.875,0.45902659863357337,178.07272727272726,46106,8,0.5917719349750619,0.01251678867743917,25.663954388433062,0.004975124378109453,0.0,0,0.8963857670254698,0.004061051243790378,4.091665103328609,0.004975124378109453,0.0,0,0.902659534774567,0.005503349831940514,1.8793451668149321,0.03980099502487562,0.0,0
whale,song,skip,geometric,0.8,23,0.5,8,3,40.0,1.2,1.0,0.05,0.9276689910665359,0,-1.3381326057474339,104.875,0.4161626992530658,175.92727272727274,45897,8,0.5961541195057066,0.011980726002515327,27.670683019645757,0.004975124378109453,0.0,0,0.900394908237464,0.0043934096530935315,6.207953499138726,0.004975124378109453,0.0,0,0.8970787971195497,0.006706714524678859,4.561129571628951,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,24,0.5,8,3,40.0,1.2,1.0,0.05,0.9341103928617394,0,-1.2705821160284385,110.0,0.46878167182083724,157.63636363636363,45638,8,0.6051559199832002,0.012876938912734278,25.546014864854964,0.004975124378109453,0.0,0,0.8952955100940588,0.00508005777988864,7.64063804969781,0.004975124378109453,0.0,0,0.9037245283751364,0.00660923893436049,4.597483127540024,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,25,0.5,8,3,40.0,1.2,1.0,0.05,0.9282234215368604,0,-1.280139415379825,116.75,0.39375164142285735,170.1090909090909,45438,8,0.6083890375819752,0.011757813774475821,27.201858278210732,0.004975124378109453,0.0,0,0.8975216386390119,0.004195909398294204,7.317074794400938,0.004975124378109453,0.0,0,0.9127762432114201,0.004686287074629807,3.296250972132462,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,26,0.5,8,3,40.0,1.2,1.0,0.05,0.9271379314187097,0,-1.2791236561464454,103.0,0.44108614865289414,188.6909090909091,45711,8,0.6178192187080467,0.012378829375036857,24.987719221208028,0.004975124378109453,0.0,0,0.8900906716494963,0.005340189178524885,6.93744332470389,0.004975124378109453,0.0,0,0.9000370428888068,0.0071715572374434,3.778940560971403,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,27,0.5,8,3,40.0,1.2,1.0,0.05,0.9343568552821837,0,-1.3783455753397935,101.25,0.5062295716614688,176.1818181818182,45750,8,0.6012376255354674,0.011932322340885228,27.917384414374027,0.004975124378109453,0.0,0,0.9049302148215841,0.004608517020293814,6.385273251898186,0.004975124378109453,0.0,0,0.9043537474837003,0.00517289167055081,5.800064975126114,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,28,0.5,8,3,40.0,1.2,1.0,0.05,0.9465112381542147,0,-1.2364769130892581,112.25,0.5037242818744484,174.56363636363636,45759,8,0.5614087083726224,0.014200363242959004,27.119202740995973,0.004975124378109453,0.0,0,0.8715678829923816,0.00740727053495217,10.11753989653855,0.004975124378109453,0.0,0,0.9014731647612371,0.007058688515970905,6.3805157701852115,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.8,29,0.5,8,3,40.0,1.2,1.0,0.05,0.9405571288692494,0,-1.3054071031371164,109.5,0.4915041811017747,171.70909090909092,45463,8,0.586705167394352,0.011750403741656236,30.11402580325478,0.004975124378109453,0.0,0,0.8946542672305469,0.005506940635617642,8.335456050100342,0.004975124378109453,0.0,0,0.9062892777372952,0.006926277382908073,4.947513539743113,0.004975124378109453,0.0,0
